# zooid     P          Nclass  image
ASW00016cn  0.9663391  44       http://spacewarps.org/subjects/standard/5183f151e4bb21021900d667.png
ASW000091m  0.9663804  42       http://spacewarps.org/subjects/standard/5183f151e4bb210219002dca.png
ASW0005wl9  0.9958300  12       http://spacewarps.org/subjects/standard/5183f151e4bb21021904343d.png
ASW00062xw  0.9621585  19       http://spacewarps.org/subjects/standard/5183f151e4bb210219045464.png
ASW0001fpx  0.9891655  8       http://spacewarps.org/subjects/standard/5183f151e4bb2102190105d5.png
ASW0008h6s  0.9941180  9       http://spacewarps.org/subjects/standard/5183f151e4bb210219060904.png
ASW0001dk1  0.9905595  7       http://spacewarps.org/subjects/standard/5183f151e4bb21021900fae1.png
ASW0006v69  0.9769766  5       http://spacewarps.org/subjects/standard/5183f151e4bb21021904e351.png
ASW0009cnk  0.9833248  11       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a850.png
ASW0000boq  0.9591860  29       http://spacewarps.org/subjects/standard/5183f151e4bb210219003b2a.png
ASW0001scq  0.9819256  14       http://spacewarps.org/subjects/standard/5183f151e4bb2102190145ca.png
ASW0005ph2  0.9575726  3       http://spacewarps.org/subjects/standard/5183f151e4bb210219041036.png
ASW00038cr  0.9939420  6       http://spacewarps.org/subjects/standard/5183f151e4bb210219024d0b.png
ASW00038cq  0.9865079  14       http://spacewarps.org/subjects/standard/5183f151e4bb210219024d0a.png
ASW0000isd  0.9945940  32       http://spacewarps.org/subjects/standard/5183f151e4bb210219005f1d.png
ASW0003cpv  0.9703087  8       http://spacewarps.org/subjects/standard/5183f151e4bb210219026323.png
ASW0003q90  0.9934436  4       http://spacewarps.org/subjects/standard/5183f151e4bb21021902a7a4.png
ASW00069fm  0.9983546  30       http://spacewarps.org/subjects/standard/5183f151e4bb210219047542.png
ASW0004lms  0.9949704  19       http://spacewarps.org/subjects/standard/5183f151e4bb210219034684.png
ASW00016zj  0.9574544  24       http://spacewarps.org/subjects/standard/5183f151e4bb21021900d99f.png
ASW0000i98  0.9501395  30       http://spacewarps.org/subjects/standard/5183f151e4bb210219005c6c.png
ASW0000or0  0.9793596  26       http://spacewarps.org/subjects/standard/5183f151e4bb210219007d4c.png
ASW0006tfw  0.9582275  9       http://spacewarps.org/subjects/standard/5183f151e4bb21021904da8c.png
ASW0002tow  0.9768473  14       http://spacewarps.org/subjects/standard/5183f151e4bb2102190202d0.png
