# zooid     P          Nclass  image
ASW000548u  0.0000003  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903a4be.png
ASW00062iu  0.0195266  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219045246.png
ASW0008enx  0.0000932  1       http://spacewarps.org/subjects/standard/5183f151e4bb21021905fc3d.png
ASW0008820  0.0000855  2       http://spacewarps.org/subjects/standard/5183f151e4bb21021905dac8.png
ASW00001oa  0.0000596  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900087a.png
ASW0007dap  0.0000001  48       http://spacewarps.org/subjects/standard/5183f151e4bb210219053f11.png
ASW0008hg4  0.0001778  1       http://spacewarps.org/subjects/standard/5183f151e4bb210219060a54.png
ASW0001ofz  0.0000263  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190131ff.png
ASW00086cu  0.0000012  8       http://spacewarps.org/subjects/standard/5183f151e4bb21021905d22e.png
ASW0007wz7  0.0000543  2       http://spacewarps.org/subjects/standard/5183f151e4bb21021905a2b3.png
ASW00063y7  0.0079280  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021904597f.png
ASW00001o9  0.2180896  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219000879.png
ASW00060lk  0.0632965  32       http://spacewarps.org/subjects/standard/5183f151e4bb210219044888.png
ASW000919t  0.0000920  1       http://spacewarps.org/subjects/standard/5183f151e4bb210219066eb1.png
ASW0002ta6  0.0003484  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190200be.png
ASW0005qzf  0.0996332  16       http://spacewarps.org/subjects/standard/5183f151e4bb2102190417db.png
ASW0008qxi  0.0000135  5       http://spacewarps.org/subjects/standard/5183f151e4bb210219063a56.png
ASW0004htn  0.0003709  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903333b.png
ASW0008qsm  0.9990142  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190639a6.png
ASW0003rwi  0.0000271  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021902b002.png
ASW0007jcj  0.0000503  2       http://spacewarps.org/subjects/standard/5183f151e4bb210219055db3.png
ASW0003oay  0.0000114  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219029dca.png
ASW0007xb9  0.0000004  33       http://spacewarps.org/subjects/standard/5183f151e4bb21021905a465.png
ASW0006zop  0.0000028  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021904fa29.png
ASW00013pc  0.0000014  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900c900.png
ASW00054l3  0.0000018  21       http://spacewarps.org/subjects/standard/5183f151e4bb21021903a677.png
ASW000279i  0.9939788  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219019146.png
ASW00096hd  0.0000006  30       http://spacewarps.org/subjects/standard/5183f151e4bb210219068911.png
ASW0003l0i  0.0000008  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219028d22.png
ASW0008v4c  0.0000919  2       http://spacewarps.org/subjects/standard/5183f151e4bb210219064f8c.png
ASW0008d2o  0.0000036  5       http://spacewarps.org/subjects/standard/5183f151e4bb21021905f430.png
ASW00025od  0.0000005  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021901893d.png
ASW00096rg  0.0000005  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219068a7c.png
ASW0008g5o  0.0000325  3       http://spacewarps.org/subjects/standard/5183f151e4bb2102190603cc.png
ASW000392k  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190250ac.png
ASW00013qd  0.0000149  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900c925.png
ASW0008hl7  0.0000397  6       http://spacewarps.org/subjects/standard/5183f151e4bb210219060b0b.png
ASW0003q90  0.0399264  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021902a7a4.png
ASW0005xv4  0.0000141  45       http://spacewarps.org/subjects/standard/5183f151e4bb210219043ab0.png
ASW00042tq  0.0000002  33       http://spacewarps.org/subjects/standard/5183f151e4bb21021902e74e.png
ASW0001xux  0.0000005  49       http://spacewarps.org/subjects/standard/5183f151e4bb2102190161a9.png
ASW00083vu  0.0000335  3       http://spacewarps.org/subjects/standard/5183f151e4bb21021905c5aa.png
ASW00007mq  0.1185309  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190026a2.png
ASW0008b6x  0.0001195  2       http://spacewarps.org/subjects/standard/5183f151e4bb21021905eaa9.png
ASW0007s5l  0.0000659  2       http://spacewarps.org/subjects/standard/5183f151e4bb210219058a49.png
ASW0004hr1  0.0000006  49       http://spacewarps.org/subjects/standard/5183f151e4bb2102190332dd.png
ASW0009baa  0.0000259  2       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a162.png
ASW0008w4w  0.0000009  6       http://spacewarps.org/subjects/standard/5183f151e4bb2102190654b0.png
ASW0005niq  0.0000047  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219040652.png
ASW0002he9  0.0000006  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901c491.png
ASW00011d8  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900bd2c.png
ASW0003wsu  0.0724165  34       http://spacewarps.org/subjects/standard/5183f151e4bb21021902c8ce.png
ASW0004c4w  0.0000002  32       http://spacewarps.org/subjects/standard/5183f151e4bb210219031670.png
ASW0006967  0.0042403  25       http://spacewarps.org/subjects/standard/5183f151e4bb2102190473ef.png
ASW0008see  0.0002000  2       http://spacewarps.org/subjects/standard/5183f151e4bb2102190641c6.png
ASW0008y4y  0.0001325  3       http://spacewarps.org/subjects/standard/5183f151e4bb210219065ed2.png
ASW0007228  0.9999997  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219050630.png
ASW000847b  0.0000483  1       http://spacewarps.org/subjects/standard/5183f151e4bb21021905c747.png
ASW0001l87  0.0000004  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190121b7.png
ASW0004iye  0.0000052  49       http://spacewarps.org/subjects/standard/5183f151e4bb2102190338f6.png
ASW0007l6o  0.0000658  6       http://spacewarps.org/subjects/standard/5183f151e4bb210219056700.png
ASW0009brd  0.0000037  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a3c9.png
ASW0002rx1  0.0000069  45       http://spacewarps.org/subjects/standard/5183f151e4bb21021901f9d5.png
ASW0009br7  0.6044885  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a3c3.png
ASW0004hsd  0.0000246  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021903330d.png
ASW0001mor  0.0000005  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901291b.png
ASW0008swn  0.6475588  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219064457.png
ASW000256d  0.0012151  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190186b5.png
ASW00007r1  0.0000004  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900273d.png
ASW00002pr  0.0000002  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219000dbf.png
ASW0003iuq  0.0004268  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219028232.png
ASW000121w  0.0000002  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021900c0a4.png
ASW000051g  0.0000016  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219001984.png
ASW0003bv8  0.0000004  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219025ed4.png
ASW0006e3j  0.0000445  45       http://spacewarps.org/subjects/standard/5183f151e4bb210219048cdf.png
ASW0009ccd  0.0000374  3       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a6bd.png
ASW0003ls1  0.0077767  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219029101.png
ASW0008fty  0.0000910  4       http://spacewarps.org/subjects/standard/5183f151e4bb210219060226.png
ASW0003es7  0.0000007  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219026d97.png
ASW00088b8  0.0000282  4       http://spacewarps.org/subjects/standard/5183f151e4bb21021905dc14.png
ASW0000ofk  0.0000002  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219007bb0.png
ASW0002lof  0.0000446  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901da3f.png
ASW00067wn  0.0000022  48       http://spacewarps.org/subjects/standard/5183f151e4bb210219046d87.png
ASW00094fq  0.5088492  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219067eb6.png
ASW00099p0  0.0000001  43       http://spacewarps.org/subjects/standard/5183f151e4bb210219069954.png
ASW000640b  0.0000677  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190459cb.png
ASW000296w  0.5972148  38       http://spacewarps.org/subjects/standard/5183f151e4bb210219019b08.png
ASW0003pmv  0.0000005  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021902a487.png
ASW0002skm  0.0000001  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021901fd26.png
ASW0004fxq  0.0000002  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190329ae.png
ASW0007ib0  0.0001086  4       http://spacewarps.org/subjects/standard/5183f151e4bb21021905586c.png
ASW000619d  0.7153111  48       http://spacewarps.org/subjects/standard/5183f151e4bb210219044be1.png
ASW0008bir  0.0002000  1       http://spacewarps.org/subjects/standard/5183f151e4bb21021905ec53.png
ASW0008zod  0.0000970  3       http://spacewarps.org/subjects/standard/5183f151e4bb21021906669d.png
ASW00057kc  0.0000009  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021903b58c.png
ASW00052cm  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219039b26.png
ASW0009aau  0.0000484  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219069c66.png
ASW00099tw  0.0264924  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219069a04.png
ASW0007xgd  0.0000370  4       http://spacewarps.org/subjects/standard/5183f151e4bb21021905a51d.png
ASW00099tv  0.0008574  51       http://spacewarps.org/subjects/standard/5183f151e4bb210219069a03.png
ASW0004otv  0.0144767  49       http://spacewarps.org/subjects/standard/5183f151e4bb2102190356b3.png
ASW0002v5y  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219020a46.png
ASW0002h7f  0.0008170  41       http://spacewarps.org/subjects/standard/5183f151e4bb21021901c39b.png
ASW0004zgf  0.0000409  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219038c7f.png
ASW0003n8k  0.0000028  40       http://spacewarps.org/subjects/standard/5183f151e4bb210219029864.png
ASW000577x  0.0000087  38       http://spacewarps.org/subjects/standard/5183f151e4bb21021903b3cd.png
ASW0002dey  0.0000005  34       http://spacewarps.org/subjects/standard/5183f151e4bb21021901b06a.png
ASW0009b35  0.0032846  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a061.png
ASW0005jnm  0.0000001  40       http://spacewarps.org/subjects/standard/5183f151e4bb21021903f2c2.png
ASW0002e6a  0.0104684  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901b442.png
ASW00000g0  0.0005801  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219000240.png
ASW00039ga  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021902529a.png
ASW00051hl  0.0007070  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190396c9.png
ASW0005j8g  0.0000004  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903f0a0.png
ASW000412m  0.0000247  32       http://spacewarps.org/subjects/standard/5183f151e4bb21021902de6e.png
ASW0008mtv  0.9999999  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219062593.png
ASW0007uda  0.6385992  34       http://spacewarps.org/subjects/standard/5183f151e4bb21021905957e.png
ASW000267d  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219018be9.png
ASW0002egv  0.0000573  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021901b5bf.png
ASW00018yo  0.9999951  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900e3a0.png
ASW0000kja  0.0000002  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190067f6.png
ASW0008j5v  0.0001073  1       http://spacewarps.org/subjects/standard/5183f151e4bb210219061303.png
ASW0008p7w  0.0000030  29       http://spacewarps.org/subjects/standard/5183f151e4bb2102190631ac.png
ASW0001bd8  0.0000002  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021900efcc.png
ASW0000gau  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219005286.png
ASW0004ogg  0.0000002  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190354d0.png
ASW00090z4  0.0000464  3       http://spacewarps.org/subjects/standard/5183f151e4bb210219066d30.png
ASW0005asn  0.0000002  43       http://spacewarps.org/subjects/standard/5183f151e4bb21021903c5e7.png
ASW0004gpj  0.0197233  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219032d97.png
ASW0000v60  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219009dc8.png
ASW00046yw  0.0000005  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021902fc48.png
ASW0008yjx  0.0000574  2       http://spacewarps.org/subjects/standard/5183f151e4bb2102190660ed.png
ASW00083fc  0.0001180  1       http://spacewarps.org/subjects/standard/5183f151e4bb21021905c358.png
ASW0001ydq  0.0000002  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901644e.png
ASW0002fme  0.0000050  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901bb96.png
ASW00061pl  0.0000004  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219044e29.png
ASW00018xa  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900e36e.png
ASW0005inv  0.0000002  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903edbb.png
ASW0000qkf  0.0000010  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900867f.png
ASW0003knh  0.0000003  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219028b4d.png
ASW0006mea  0.9092472  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021904b6e2.png
ASW0002ysy  0.0000041  48       http://spacewarps.org/subjects/standard/5183f151e4bb210219021cb2.png
ASW0001csb  0.0000901  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900f6fb.png
ASW0008fa0  0.0000666  4       http://spacewarps.org/subjects/standard/5183f151e4bb21021905ff58.png
ASW0007lk1  0.0000287  2       http://spacewarps.org/subjects/standard/5183f151e4bb2102190568e1.png
ASW0002v20  0.3262400  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190209b8.png
ASW00071fc  0.0876222  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190502f8.png
ASW000003x  0.0000027  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900008d.png
ASW0006ph7  0.0000007  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021904c67b.png
ASW0006mel  0.0000074  7       http://spacewarps.org/subjects/standard/5183f151e4bb21021904b6ed.png
ASW0009cdj  0.0000003  48       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a6e7.png
ASW00017r5  0.0000013  35       http://spacewarps.org/subjects/standard/5183f151e4bb21021900dd81.png
ASW0007lmc  0.9999999  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219056934.png
ASW00095z9  0.0016438  29       http://spacewarps.org/subjects/standard/5183f151e4bb210219068685.png
ASW0009bo6  0.0000020  31       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a356.png
ASW0004bx1  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219031555.png
ASW0005q1s  0.0000002  45       http://spacewarps.org/subjects/standard/5183f151e4bb210219041320.png
ASW0004w2n  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219037b5f.png
ASW0000xjl  0.9999805  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900a9d1.png
ASW0005vog  0.7679839  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219042fa0.png
ASW0008g1v  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219060343.png
ASW00086ua  0.0000351  2       http://spacewarps.org/subjects/standard/5183f151e4bb21021905d4a2.png
ASW0007xt2  0.0000002  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021905a6e6.png
ASW00015mc  0.0005809  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900d2b4.png
ASW00093wt  0.0008744  2       http://spacewarps.org/subjects/standard/5183f151e4bb210219067c0d.png
ASW0004on4  0.0000002  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190355c0.png
ASW0004i5o  0.0000014  25       http://spacewarps.org/subjects/standard/5183f151e4bb2102190334ec.png
ASW0004tde  0.0000034  46       http://spacewarps.org/subjects/standard/5183f151e4bb210219036db2.png
ASW0000p45  0.0000009  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219007f25.png
ASW0008bur  0.0000427  3       http://spacewarps.org/subjects/standard/5183f151e4bb21021905ee03.png
ASW00071mz  0.0019709  36       http://spacewarps.org/subjects/standard/5183f151e4bb21021905040b.png
ASW0006a07  0.5965265  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219047827.png
ASW000601h  0.0000057  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190445b5.png
ASW0008qzu  0.0000002  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219063aaa.png
ASW0002aa9  0.0000011  39       http://spacewarps.org/subjects/standard/5183f151e4bb21021901a091.png
ASW0002e17  0.1338647  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901b38b.png
ASW0000nry  0.0000919  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900785e.png
ASW0002guc  1.0000000  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901c1c4.png
ASW000110d  0.0000009  37       http://spacewarps.org/subjects/standard/5183f151e4bb21021900bb5d.png
ASW000643m  0.0000003  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219045a42.png
ASW0008f1w  0.0001018  2       http://spacewarps.org/subjects/standard/5183f151e4bb21021905fe34.png
ASW0009dak  0.0000027  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021906ab8c.png
ASW0004gxa  0.0000002  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219032eae.png
ASW0008kcq  0.0002965  1       http://spacewarps.org/subjects/standard/5183f151e4bb21021906190a.png
ASW0001c7i  0.0000024  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900f40e.png
ASW00085ye  0.0000112  4       http://spacewarps.org/subjects/standard/5183f151e4bb21021905d026.png
ASW0002zs2  0.0016522  48       http://spacewarps.org/subjects/standard/5183f151e4bb2102190221a2.png
ASW0008u8c  0.0000957  1       http://spacewarps.org/subjects/standard/5183f151e4bb210219064b0c.png
ASW0003c42  0.0002412  42       http://spacewarps.org/subjects/standard/5183f151e4bb210219026012.png
ASW0005qiz  0.0000765  44       http://spacewarps.org/subjects/standard/5183f151e4bb21021904158b.png
ASW0009ab8  0.3105605  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219069c74.png
ASW00001jn  0.0000020  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190007d3.png
ASW0002ink  0.0001982  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901caf0.png
ASW0002e12  0.0000089  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021901b386.png
ASW0001fer  0.0000002  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219010443.png
ASW00061d2  0.0000161  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219044c66.png
ASW0002dtg  0.0000009  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901b274.png
ASW00063wx  0.0000016  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219045951.png
ASW0002q9o  0.0000032  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021901f17c.png
ASW0009979  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190696d5.png
ASW0000800  0.0000002  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219002880.png
ASW0000gh5  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219005369.png
ASW0005u8z  0.0000552  32       http://spacewarps.org/subjects/standard/5183f151e4bb210219042863.png
ASW00032ae  0.9996593  32       http://spacewarps.org/subjects/standard/5183f151e4bb210219022e56.png
ASW0008zi8  0.0000918  4       http://spacewarps.org/subjects/standard/5183f151e4bb2102190665c0.png
ASW00059i3  0.0000011  38       http://spacewarps.org/subjects/standard/5183f151e4bb21021903bf5b.png
ASW0005ktw  0.2812362  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903f8b4.png
ASW00067j2  0.1711327  34       http://spacewarps.org/subjects/standard/5183f151e4bb210219046b9e.png
ASW00024rj  0.0000002  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901849f.png
ASW0001c3j  0.0350543  42       http://spacewarps.org/subjects/standard/5183f151e4bb21021900f37f.png
ASW0009bfd  0.0000001  37       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a219.png
ASW00083hc  0.0000811  2       http://spacewarps.org/subjects/standard/5183f151e4bb21021905c3a0.png
ASW0004wtd  0.0000175  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219037f21.png
ASW0008yjy  0.0002356  1       http://spacewarps.org/subjects/standard/5183f151e4bb2102190660ee.png
ASW0008gdp  0.0000777  1       http://spacewarps.org/subjects/standard/5183f151e4bb2102190604ed.png
ASW0007idb  0.0000298  2       http://spacewarps.org/subjects/standard/5183f151e4bb2102190558bf.png
ASW0009c7u  0.8641821  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a61a.png
ASW0003o4u  0.8552477  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219029cee.png
ASW00099b9  0.4878773  35       http://spacewarps.org/subjects/standard/5183f151e4bb210219069765.png
ASW00099bd  0.0212193  44       http://spacewarps.org/subjects/standard/5183f151e4bb210219069769.png
ASW0003ow2  0.0000041  18       http://spacewarps.org/subjects/standard/5183f151e4bb21021902a0c2.png
ASW00031go  0.0000790  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219022a28.png
ASW0005i90  0.0000002  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903eba4.png
ASW0004kg7  0.0000017  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219034087.png
ASW0008dro  0.0000453  1       http://spacewarps.org/subjects/standard/5183f151e4bb21021905f7b4.png
ASW0008m5u  0.0000948  1       http://spacewarps.org/subjects/standard/5183f151e4bb210219062232.png
ASW00048i2  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903040a.png
ASW0000l4r  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219006afb.png
ASW0009bql  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a3ad.png
ASW0003rs1  0.0060225  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021902af61.png
ASW0009b7u  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a10a.png
ASW0008zqb  0.0000437  2       http://spacewarps.org/subjects/standard/5183f151e4bb2102190666e3.png
ASW0000fzj  0.0000003  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190050ef.png
ASW00050ev  0.9998820  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219039157.png
ASW0008xsq  0.0000093  3       http://spacewarps.org/subjects/standard/5183f151e4bb210219065d1a.png
ASW0004eyn  0.0000035  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190324bf.png
ASW0006ct1  0.0000008  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219048655.png
ASW0001uuz  0.0025422  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901527b.png
ASW0004pbz  0.9999263  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903593f.png
ASW0004zzq  0.0000023  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219038f36.png
ASW0006zko  0.0000525  47       http://spacewarps.org/subjects/standard/5183f151e4bb21021904f998.png
ASW0008j3v  0.0000925  1       http://spacewarps.org/subjects/standard/5183f151e4bb2102190612bb.png
ASW0009biq  0.0008099  27       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a292.png
ASW00094u4  0.0000626  2       http://spacewarps.org/subjects/standard/5183f151e4bb2102190680bc.png
ASW0009bmg  0.9547158  42       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a318.png
ASW0009a19  0.5893466  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219069b0d.png
ASW0000oqm  0.0128215  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219007d3e.png
ASW00025m9  0.0000003  36       http://spacewarps.org/subjects/standard/5183f151e4bb2102190188f1.png
ASW0008zgs  0.0000791  3       http://spacewarps.org/subjects/standard/5183f151e4bb21021906658c.png
ASW0007x05  0.0000051  7       http://spacewarps.org/subjects/standard/5183f151e4bb21021905a2d5.png
ASW0001ivd  0.0000038  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190115c9.png
ASW0009ccy  0.0000001  45       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a6d2.png
ASW00093ex  0.0001004  1       http://spacewarps.org/subjects/standard/5183f151e4bb210219067989.png
ASW0005o38  0.9586298  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219040934.png
ASW00002x9  0.0000037  39       http://spacewarps.org/subjects/standard/5183f151e4bb210219000ecd.png
ASW0008kvv  0.0000657  3       http://spacewarps.org/subjects/standard/5183f151e4bb210219061bbb.png
ASW00013vp  0.0020986  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900c9e5.png
ASW0007nok  0.0000152  2       http://spacewarps.org/subjects/standard/5183f151e4bb2102190573a4.png
ASW0009bq9  0.2043660  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a3a1.png
ASW0009bq8  0.0000004  43       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a3a0.png
ASW00099mc  0.9999998  30       http://spacewarps.org/subjects/standard/5183f151e4bb2102190698f4.png
ASW0003b2f  0.0000007  24       http://spacewarps.org/subjects/standard/5183f151e4bb210219025ac7.png
ASW0005nq1  0.9980715  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219040759.png
ASW0005dp5  0.0000145  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903d499.png
ASW0009cff  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a72b.png
ASW0004n2x  0.0002114  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219034dd9.png
ASW00019hr  0.0001389  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900e64f.png
ASW000099c  0.0000003  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219002ee0.png
ASW000576j  0.0000079  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903b39b.png
ASW00067z6  0.0000231  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219046de2.png
ASW0009a56  0.0015937  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219069b9a.png
ASW00098z2  0.0000003  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190695ae.png
ASW00044k0  0.0000036  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021902f010.png
ASW0004ldj  0.0000002  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219034537.png
ASW00013mx  0.0000001  46       http://spacewarps.org/subjects/standard/5183f151e4bb21021900c8a9.png
ASW0005sn8  0.0000002  48       http://spacewarps.org/subjects/standard/5183f151e4bb210219042044.png
ASW0007hr1  0.0000214  5       http://spacewarps.org/subjects/standard/5183f151e4bb21021905559d.png
ASW0009aa5  0.0000019  39       http://spacewarps.org/subjects/standard/5183f151e4bb210219069c4d.png
ASW0001e86  0.0000071  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900fe46.png
ASW0002mn9  0.0000006  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901df25.png
