# zooid     P          Nclass  image
ASW0005j44  0.0834334  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021903f004.png
ASW0004ne0  0.0613396  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219034f68.png
ASW0002f2h  0.0785096  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901b8c9.png
ASW0006yrw  0.5114017  37       http://spacewarps.org/subjects/standard/5183f151e4bb21021904f58c.png
ASW00031y6  0.1609622  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219022c9e.png
ASW0000wen  0.0015280  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900a40f.png
ASW0008xbu  0.9910668  39       http://spacewarps.org/subjects/standard/5183f151e4bb210219065aba.png
ASW0004oit  0.6034255  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219035525.png
ASW000335a  0.0000289  49       http://spacewarps.org/subjects/standard/5183f151e4bb2102190232ae.png
ASW0002xve  0.0769457  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190217fa.png
ASW0001v0w  0.0000003  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219015350.png
ASW0001b1w  0.2604842  35       http://spacewarps.org/subjects/standard/5183f151e4bb21021900ee34.png
ASW0005iac  0.2471800  44       http://spacewarps.org/subjects/standard/5183f151e4bb21021903ebd4.png
ASW0005zw9  0.5393049  25       http://spacewarps.org/subjects/standard/5183f151e4bb2102190444f9.png
ASW0002bii  0.0000408  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901a6ca.png
ASW0004gnp  0.0001025  43       http://spacewarps.org/subjects/standard/5183f151e4bb210219032d55.png
ASW0005ph2  0.9997805  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219041036.png
ASW00008hh  0.0000633  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219002af5.png
ASW00038z2  0.0000895  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021902502e.png
ASW0004jti  0.0000251  46       http://spacewarps.org/subjects/standard/5183f151e4bb210219033d56.png
ASW0000we9  0.7635654  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021900a401.png
ASW0002ffr  0.1615765  46       http://spacewarps.org/subjects/standard/5183f151e4bb21021901baa7.png
ASW0008sfq  0.0000007  45       http://spacewarps.org/subjects/standard/5183f151e4bb2102190641f6.png
ASW0003r50  0.0000042  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021902ac24.png
ASW0007lwg  0.1499330  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219056aa0.png
ASW0006kyi  0.0001545  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021904af9a.png
ASW0009b2e  0.2940826  30       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a046.png
ASW00091eh  0.9958531  5       http://spacewarps.org/subjects/standard/5183f151e4bb210219066f59.png
ASW0007pnf  0.1735290  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219057d9b.png
ASW0008pzv  0.5241683  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021906359b.png
ASW0003uzj  0.0490429  51       http://spacewarps.org/subjects/standard/5183f151e4bb21021902bf9f.png
ASW00033sc  0.0000061  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190235ec.png
ASW0005m2b  0.0000002  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903fef3.png
ASW0003qdr  0.4367761  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021902a84f.png
ASW0002dos  0.2379045  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901b1cc.png
ASW0007yg0  0.0001348  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021905aa20.png
ASW0009d7t  0.3785452  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021906ab29.png
ASW0009c2m  0.0000026  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a55e.png
ASW00016vf  0.0000003  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900d90b.png
ASW0006ir2  0.0779575  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021904a46e.png
ASW0009bo3  0.0057359  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a353.png
ASW0005n4k  0.0001185  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219040454.png
ASW0002jv7  0.2539138  41       http://spacewarps.org/subjects/standard/5183f151e4bb21021901d113.png
ASW0002647  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219018b77.png
ASW0004vom  0.4024464  39       http://spacewarps.org/subjects/standard/5183f151e4bb210219037966.png
ASW0009cuw  0.0000047  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a958.png
ASW0003qud  0.0001838  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021902aaa5.png
ASW0004zab  0.0020431  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219038ba3.png
ASW0005fyb  0.0699326  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903e003.png
ASW0003a0s  0.0004165  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021902557c.png
ASW00061pe  0.0000039  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219044e22.png
ASW0003wkd  0.0001011  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021902c79d.png
ASW0000v1g  0.0201705  44       http://spacewarps.org/subjects/standard/5183f151e4bb210219009d24.png
ASW0004gtk  0.0370489  42       http://spacewarps.org/subjects/standard/5183f151e4bb210219032e28.png
ASW00099j6  0.0891386  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219069882.png
ASW0002bmc  0.9999130  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901a754.png
ASW0008jcf  1.0000000  2       http://spacewarps.org/subjects/standard/5183f151e4bb2102190613ef.png
ASW00039io  0.1114655  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190252f0.png
ASW0002xz3  0.0000001  40       http://spacewarps.org/subjects/standard/5183f151e4bb21021902187f.png
ASW00011xk  0.0000021  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900c008.png
ASW0002b9r  0.0019915  44       http://spacewarps.org/subjects/standard/5183f151e4bb21021901a58f.png
ASW00009i3  0.6080862  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900301b.png
ASW00050sk  0.9702142  48       http://spacewarps.org/subjects/standard/5183f151e4bb210219039344.png
ASW00092ed  0.0414346  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219067465.png
ASW0008gbh  0.1056300  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021906049d.png
ASW0002f0v  0.1800979  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901b88f.png
ASW0001go4  0.0002959  43       http://spacewarps.org/subjects/standard/5183f151e4bb210219010aa4.png
ASW0005ms2  0.9827305  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219040292.png
ASW0002bmk  0.0000061  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021901a75c.png
ASW0005s21  0.0026777  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219041d49.png
ASW0006jj6  0.0052452  47       http://spacewarps.org/subjects/standard/5183f151e4bb21021904a862.png
ASW0000l8e  0.1023962  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219006b7e.png
ASW00019co  0.0022581  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900e598.png
ASW0007rj4  0.0000337  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219058720.png
ASW0009bfx  0.0252944  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a22d.png
ASW0005kad  0.9999798  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903f5f5.png
ASW0001sqw  0.7058266  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190147c8.png
ASW00045cw  0.0337272  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021902f420.png
ASW0001g4a  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190107da.png
ASW0001lc1  0.0000406  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219012241.png
ASW0001lc0  0.0000019  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219012240.png
ASW00007s4  0.0001237  48       http://spacewarps.org/subjects/standard/5183f151e4bb210219002764.png
ASW0001hap  0.0000002  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219010dd1.png
ASW00007u3  0.0000003  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190027ab.png
ASW0003w22  0.2779041  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021902c50a.png
ASW0001l13  0.1215890  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190120b7.png
ASW0007d09  0.0011488  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219053d99.png
ASW00048uv  0.0000030  49       http://spacewarps.org/subjects/standard/5183f151e4bb2102190305d7.png
ASW0006svs  0.0000039  45       http://spacewarps.org/subjects/standard/5183f151e4bb21021904d7b8.png
ASW0004yw0  0.0000191  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190389a0.png
ASW0003rn2  0.0000116  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021902aeae.png
ASW0001aby  0.0000074  68       http://spacewarps.org/subjects/standard/5183f151e4bb21021900ea8e.png
ASW0007w4b  0.3785143  44       http://spacewarps.org/subjects/standard/5183f151e4bb210219059e5b.png
ASW0006i2r  0.9894306  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021904a103.png
ASW00099dp  0.5290385  49       http://spacewarps.org/subjects/standard/5183f151e4bb2102190697bd.png
ASW0006noe  0.9592418  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021904bd5e.png
ASW00062bc  0.9953735  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219045138.png
ASW0001ac5  0.0424621  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900ea95.png
ASW0002c3t  0.0000001  48       http://spacewarps.org/subjects/standard/5183f151e4bb21021901a9c9.png
ASW0003rov  0.0099064  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021902aeef.png
ASW000284r  0.0006537  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190195ab.png
ASW00075o3  0.0000973  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219051873.png
ASW0003ors  0.9767997  31       http://spacewarps.org/subjects/standard/5183f151e4bb21021902a028.png
ASW0004iaj  0.0000564  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903359b.png
ASW0008uz4  0.3080192  40       http://spacewarps.org/subjects/standard/5183f151e4bb210219064ed0.png
ASW0009ahd  0.0000014  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219069d51.png
ASW0009a5e  0.7078737  47       http://spacewarps.org/subjects/standard/5183f151e4bb210219069ba2.png
ASW000339f  0.0002783  42       http://spacewarps.org/subjects/standard/5183f151e4bb210219023343.png
ASW0002c3z  0.2412866  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901a9cf.png
ASW0004lah  0.0000007  39       http://spacewarps.org/subjects/standard/5183f151e4bb2102190344c9.png
ASW0000f1h  0.0000600  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219004c25.png
ASW000367c  0.9860404  38       http://spacewarps.org/subjects/standard/5183f151e4bb210219024228.png
ASW0001dk1  0.0001148  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021900fae1.png
ASW0001eyn  0.9412153  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190101ff.png
ASW0001vzm  0.0586258  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219015832.png
ASW0004hyd  0.8595808  36       http://spacewarps.org/subjects/standard/5183f151e4bb2102190333e5.png
ASW0002ufw  0.0000007  23       http://spacewarps.org/subjects/standard/5183f151e4bb21021902069c.png
ASW0006f5e  0.1559385  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219049232.png
ASW00016tz  0.0000614  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900d8d7.png
ASW0002r06  0.0346211  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901f536.png
ASW0005a2e  0.4112733  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903c236.png
ASW00016u0  0.0001167  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900d8d8.png
ASW0003cbt  0.1908122  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219026129.png
ASW0002opf  0.0002128  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901e993.png
ASW0004lnq  0.1909756  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190346a6.png
ASW0003kik  0.1003065  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219028a9c.png
ASW000443u  0.3383164  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021902edca.png
ASW00098ed  0.0032469  47       http://spacewarps.org/subjects/standard/5183f151e4bb2102190692c5.png
ASW00008vk  0.5474655  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219002cf0.png
ASW000617o  0.0000092  39       http://spacewarps.org/subjects/standard/5183f151e4bb210219044ba4.png
ASW0005lka  0.0472525  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903fc6a.png
ASW0001fys  0.1337816  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219010714.png
ASW00050c2  0.0000010  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190390f2.png
ASW0000871  0.0000024  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900297d.png
ASW0001l25  0.0000001  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190120dd.png
ASW00044gw  0.5985470  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021902efa0.png
ASW0002r6u  0.0061663  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901f626.png
ASW0005ukh  0.3170254  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219042a01.png
ASW0005ukg  0.0334558  48       http://spacewarps.org/subjects/standard/5183f151e4bb210219042a00.png
ASW0002n8y  0.0001500  37       http://spacewarps.org/subjects/standard/5183f151e4bb21021901e232.png
ASW0002qm0  0.5201763  39       http://spacewarps.org/subjects/standard/5183f151e4bb21021901f338.png
ASW0002r4g  0.0000212  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901f5d0.png
ASW0009cvm  0.0002570  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a972.png
ASW0005lzq  0.0000033  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903fe96.png
ASW0000v4y  0.1802029  42       http://spacewarps.org/subjects/standard/5183f151e4bb210219009da2.png
ASW00001nd  0.0000266  38       http://spacewarps.org/subjects/standard/5183f151e4bb210219000859.png
ASW000086u  0.7428201  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219002976.png
ASW0008vl5  0.0010871  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190651e9.png
ASW000649f  0.1762906  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219045b13.png
ASW0001138  0.2132385  43       http://spacewarps.org/subjects/standard/5183f151e4bb21021900bbc4.png
ASW0006ucp  0.0000536  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021904df29.png
ASW00042d9  0.9956715  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021902e4fd.png
ASW000014h  0.2513858  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190005b1.png
ASW0007tq2  0.0000001  2       http://spacewarps.org/subjects/standard/5183f151e4bb21021905923a.png
ASW0004nh3  0.6191115  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219034fd7.png
ASW0009ans  1.0000000  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219069e38.png
ASW0002eg6  0.0018980  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901b5a6.png
ASW0005w3f  0.3409442  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190431bb.png
ASW0000sjm  0.0135056  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219009082.png
ASW0009anl  0.0000006  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219069e31.png
ASW0002owo  0.8369849  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901ea98.png
ASW0006ghy  0.0271853  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219049906.png
ASW000254g  0.3874858  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219018670.png
ASW0004dv8  1.0000000  45       http://spacewarps.org/subjects/standard/5183f151e4bb210219031f34.png
ASW0001qfu  0.4318457  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219013c1a.png
ASW0005ygm  0.0197325  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219043db6.png
ASW00038y4  0.0000011  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021902500c.png
ASW0002b8q  0.0000005  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901a56a.png
ASW0007f7d  0.6848358  49       http://spacewarps.org/subjects/standard/5183f151e4bb2102190548b9.png
ASW0007u3n  0.9975050  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219059423.png
ASW00068p2  0.1846980  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219047186.png
ASW00025rt  0.0015973  35       http://spacewarps.org/subjects/standard/5183f151e4bb2102190189b9.png
ASW0001qi5  0.0749810  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219013c6d.png
ASW0001ols  0.0389704  49       http://spacewarps.org/subjects/standard/5183f151e4bb2102190132d0.png
ASW000255g  0.4509338  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219018694.png
ASW0004141  0.0000026  41       http://spacewarps.org/subjects/standard/5183f151e4bb21021902dea1.png
ASW0002k59  0.0002503  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021901d27d.png
ASW00018vu  0.0000131  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900e33a.png
ASW0009b7d  0.5130516  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a0f9.png
ASW0005s37  0.3573366  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219041d73.png
ASW0001za3  0.0015737  38       http://spacewarps.org/subjects/standard/5183f151e4bb2102190168db.png
ASW0002ken  0.0279267  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901d3cf.png
ASW0004zes  0.0000574  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219038c44.png
ASW00090l5  0.9978345  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219066b39.png
ASW0008vty  0.0000128  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219065326.png
ASW0005q6x  0.2532938  44       http://spacewarps.org/subjects/standard/5183f151e4bb2102190413d9.png
ASW0000u4g  0.0000015  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219009880.png
ASW00098sa  0.0007563  48       http://spacewarps.org/subjects/standard/5183f151e4bb2102190694ba.png
ASW00053ef  0.1103878  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903a077.png
ASW0004gq1  0.4006937  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219032da9.png
ASW0003zhm  0.0006823  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021902d66a.png
