# zooid     P          Nclass  image
ASW0004dv8  1.0000000  45       http://spacewarps.org/subjects/standard/5183f151e4bb210219031f34.png
ASW0001qfu  0.3704400  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219013c1a.png
ASW0005ygm  0.1265318  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219043db6.png
ASW00038y4  0.0415019  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021902500c.png
ASW0007f7d  0.4675605  49       http://spacewarps.org/subjects/standard/5183f151e4bb2102190548b9.png
ASW0007u3n  0.8932128  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219059423.png
ASW00068p2  0.1736290  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219047186.png
ASW00025rt  0.0199918  35       http://spacewarps.org/subjects/standard/5183f151e4bb2102190189b9.png
ASW0001qi5  0.1322968  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219013c6d.png
ASW0001ols  0.0742316  49       http://spacewarps.org/subjects/standard/5183f151e4bb2102190132d0.png
ASW000255g  0.3594523  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219018694.png
ASW0002k59  0.1564297  49       http://spacewarps.org/subjects/standard/5183f151e4bb21021901d27d.png
ASW0009b7d  0.4385781  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a0f9.png
ASW0005s37  0.3686129  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219041d73.png
ASW0001za3  0.1259387  38       http://spacewarps.org/subjects/standard/5183f151e4bb2102190168db.png
ASW0002ken  0.1006083  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901d3cf.png
ASW0004zes  0.0577501  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219038c44.png
ASW00090l5  0.8146810  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219066b39.png
ASW0008vty  0.0026637  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219065326.png
ASW0005q6x  0.0873738  44       http://spacewarps.org/subjects/standard/5183f151e4bb2102190413d9.png
ASW0000u4g  0.0379284  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219009880.png
ASW00098sa  0.0975269  48       http://spacewarps.org/subjects/standard/5183f151e4bb2102190694ba.png
ASW00053ef  0.1671057  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903a077.png
ASW0004gq1  0.3364879  49       http://spacewarps.org/subjects/standard/5183f151e4bb210219032da9.png
ASW0004zuh  0.2675897  37       http://spacewarps.org/subjects/standard/5183f151e4bb210219038e79.png
ASW0009dd5  0.0488011  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021906abe9.png
ASW00051i7  0.1895149  50       http://spacewarps.org/subjects/standard/5183f151e4bb2102190396df.png
ASW0009dcx  0.0000010  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021906abe1.png
ASW0009dcy  0.1690144  3       http://spacewarps.org/subjects/standard/5183f151e4bb21021906abe2.png
ASW0007bj7  0.0998490  24       http://spacewarps.org/subjects/standard/5183f151e4bb210219053623.png
ASW0004ib5  0.2480854  43       http://spacewarps.org/subjects/standard/5183f151e4bb2102190335b1.png
ASW0008z1b  0.2039984  2       http://spacewarps.org/subjects/standard/5183f151e4bb21021906635f.png
ASW0003yal  0.2498375  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021902d05d.png
ASW00046yj  0.5866952  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021902fc3b.png
ASW0002cm4  0.0205059  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021901ac5c.png
ASW0002kec  0.4155177  24       http://spacewarps.org/subjects/standard/5183f151e4bb21021901d3c4.png
ASW0005yha  0.1176342  41       http://spacewarps.org/subjects/standard/5183f151e4bb210219043dce.png
ASW0007sez  0.7827204  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219058b9b.png
ASW0000u4t  0.0120611  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021900988d.png
ASW0004evz  0.3065346  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021903245f.png
ASW0004oi9  0.2697653  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219035511.png
ASW000484p  0.0158414  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219030229.png
ASW0006eix  0.1914225  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219048f09.png
ASW0009bot  0.9520088  3       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a36d.png
ASW0009bou  0.0766871  50       http://spacewarps.org/subjects/standard/5183f151e4bb21021906a36e.png
ASW0007fag  0.3470183  50       http://spacewarps.org/subjects/standard/5183f151e4bb210219054928.png
